mass,ctau = 1,ctau = 10,ctau = 100,what
0.89,0.0002114021545201869,0.0006193815604326753,0.006092135124277107,BRbrULdown
0.89,0.0007434613714682077,0.0022663272834192315,0.024693454370403208,BRbrULupup
0.89,0.0001646946660094828,0.0004894129707025401,0.004812786748178915,BRbrULdowndown
0.89,0.0006151173160822731,0.0018012834232910915,0.01898715447066365,BRbrULobs
0.89,-0.0230727,-1.21597,-2.8674,Significance
0.89,0.0,0.0,0.0,posSignificance
0.895,12.240868706811444,35.143119516947976,351.42303238576767,xsecBRbrUL
0.895,39.5804479802156,24.226040808047888,26.72743703981046,nevtUL
0.895,73.35150762785115,41.10260856196889,46.62286067899522,nevtULup
0.895,24.99313771653936,15.379452872524778,16.21664719269399,nevtULdown
0.895,114.14490482036369,67.9145750742466,81.08323596346993,nevtULupup
0.895,16.406734082121627,10.411753493346422,11.111406409808843,nevtULdowndown
0.895,101.66429582015057,62.13026757794304,74.70168498486352,nevtULobs
0.895,0.00025181428588379607,0.0007229502870139287,0.007229334948597074,BRbrUL
0.895,0.000466668733033035,0.0012265785768438568,0.012610721918760623,BRbrULup
0.895,0.000159008536973397,0.0004589515866998537,0.0043863380586993475,BRbrULdown
0.895,0.0007261999083229473,0.0020266977147188232,0.02193169029349673,BRbrULupup
0.895,0.00010438108301957353,0.0003107061626773345,0.003005453855034738,BRbrULdowndown
0.895,0.0006467971778547505,0.0018540831798980815,0.02020558503891598,BRbrULobs
0.895,-0.194209,-0.7802720000000001,-2.67306,Significance
0.895,0.0,0.0,0.0,posSignificance
0.9,10.602171767028631,29.417555365886674,294.16876842558173,xsecBRbrUL
0.9,35.6582354249559,21.087842395721573,23.25439728750748,nevtUL
0.9,59.82880841319417,36.23146076043439,41.04635225915749,nevtULup
0.9,22.11209012385534,13.303739497972002,14.202350021229398,nevtULdown
0.9,97.44592269296608,61.0698254614353,70.46550587456126,nevtULupup
0.9,14.774594752425859,8.916336046513152,9.83239616854343,nevtULdowndown
0.9,54.01857452179074,31.56099902178464,32.15037477333248,nevtULobs
0.9,0.00021810366374128804,0.0006051662569328702,0.006051522986206365,BRbrUL
0.9,0.0003659430186795168,0.0010397487367437234,0.010681547284377677,BRbrULup
0.9,0.000135248640644039,0.00038178273927308594,0.003695896588891136,BRbrULdown
